,00_type_model,0_auc,0_precision,0_recall,1_normalisation,1_SMOT,1_fold,2_solver,3_activation,3_hiddenlayer,3_alpha,4_beta1ADAM,4_beta2ADAM,4_epsilonADAM
0,MLP_Classifier,0.5448,0.0682,0.6706,YES,YES,2,adam,identity,10,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,10,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5381,0.0661,0.7294,YES,YES,2,adam,identity,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4884,0.0632,0.5106,YES,YES,1,adam,identity,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5436,0.067,0.7412,YES,YES,2,adam,identity,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5265,0.0648,0.6235,YES,YES,2,adam,identity,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.532,0.0659,0.6353,YES,YES,2,adam,identity,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4928,0.0719,0.5333,YES,YES,4,adam,identity,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5087,0.0757,0.6,YES,YES,4,adam,identity,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5014,0.074,0.6286,YES,YES,4,adam,identity,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4884,0.0632,0.5106,YES,YES,1,adam,identity,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5448,0.0682,0.6706,YES,YES,2,adam,identity,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4884,0.0632,0.5106,YES,YES,1,adam,identity,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5286,0.0655,0.6,YES,YES,2,adam,identity,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4884,0.0632,0.5106,YES,YES,1,adam,identity,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5436,0.067,0.7412,YES,YES,2,adam,identity,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,50,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,50,0.1,0.5,0.555,1e-08
