;00_type_model;0_auc;0_precision;0_recall;1_normalisation;1_SMOT;1_fold;2_solver;3_activation;3_hiddenlayer;3_alpha;4_beta1ADAM;4_beta2ADAM;4_epsilonADAM
0;MLP_Classifier;0.5127;0.0653;0.5393;NO;YES;1;lbfgs;relu;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5126;0.4723;0.5084;NO;YES;4;ADAM;relu;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5126;0.4723;0.5084;NO;YES;4;ADAM;relu;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5126;0.4634;0.5783;NO;YES;1;ADAM;identity;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5126;0.4455;0.5227;NO;YES;2;ADAM;relu;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5126;0.0634;0.2561;YES;YES;4;ADAM;relu;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5126;0.4744;0.3153;NO;NO;3;ADAM;identity;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5126;0.4649;0.5734;NO;YES;3;ADAM;identity;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5125;0.4796;0.3237;NO;NO;4;ADAM;identity;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5125;0.4815;0.2977;NO;NO;4;ADAM;logistic;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5125;0.449;0.4061;NO;NO;2;ADAM;relu;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5125;0.4447;0.5534;NO;YES;2;ADAM;relu;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5125;0.4664;0.5039;NO;YES;3;ADAM;relu;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5125;0.4733;0.3292;NO;NO;3;ADAM;identity;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5125;0.4716;0.1748;NO;NO;2;ADAM;logistic;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5124;0.4717;0.5221;NO;YES;4;ADAM;relu;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5124;0.4694;0.4034;NO;NO;3;ADAM;relu;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5124;0.4525;0.3317;NO;NO;2;ADAM;identity;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5124;0.4529;0.3269;NO;NO;2;ADAM;identity;1z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5124;0.063;0.2683;YES;YES;4;ADAM;logistic;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5124;0.063;0.2683;YES;YES;4;ADAM;logistic;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5124;0.063;0.2683;YES;YES;4;ADAM;logistic;5z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5123;0.4467;0.4676;NO;NO;2;ADAM;relu;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5123;0.4541;0.3042;NO;NO;2;ADAM;identity;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5123;0.4642;0.592;NO;YES;3;ADAM;identity;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5123;0.4657;0.524;NO;YES;3;ADAM;identity;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5123;0.4531;0.3204;NO;NO;2;ADAM;logistic;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5123;0.4716;0.5206;NO;YES;4;ADAM;relu;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5122;0.4677;0.4047;NO;NO;1;ADAM;relu;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5122;0.25;0.0312;YES;NO;2;ADAM;relu;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5122;0.4693;0.4019;NO;NO;3;ADAM;relu;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5122;0.4747;0.4153;NO;NO;4;ADAM;relu;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5122;0.4751;0.2952;NO;NO;3;ADAM;identity;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5122;0.4537;0.3091;NO;NO;2;ADAM;logistic;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5122;0.4711;0.5466;NO;YES;4;ADAM;relu;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5122;0.4649;0.5533;NO;YES;3;ADAM;identity;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5122;0.0627;0.2805;YES;YES;4;ADAM;identity;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5122;0.4649;0.5533;NO;YES;3;ADAM;identity;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5122;0.4552;0.288;NO;NO;2;ADAM;identity;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5122;0.0685;0.2584;YES;YES;1;lbfgs;relu;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5121;0.4719;0.5008;NO;YES;4;ADAM;relu;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5121;0.4753;0.3969;NO;NO;4;ADAM;relu;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5121;0.4446;0.5453;NO;YES;2;ADAM;relu;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5121;0.4656;0.1974;NO;NO;2;ADAM;logistic;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5121;0.4978;0.171;NO;NO;4;ADAM;logistic;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5121;0.4529;0.3188;NO;NO;2;ADAM;logistic;1z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5121;0.4632;0.2136;NO;NO;2;ADAM;logistic;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.512;0.0629;0.2683;YES;YES;4;ADAM;logistic;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.512;0.125;0.0449;YES;NO;1;ADAM;relu;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.512;0.4711;0.5344;NO;YES;4;ADAM;identity;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.512;0.4535;0.3074;NO;NO;2;ADAM;logistic;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.512;0.4638;0.2071;NO;NO;2;ADAM;logistic;5z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5119;0.4523;0.322;NO;NO;2;ADAM;identity;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5119;0.4629;0.5705;NO;YES;1;ADAM;identity;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5119;0.4636;0.6105;NO;YES;3;ADAM;logistic;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5119;0.0623;0.2927;YES;YES;4;ADAM;identity;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5119;0.0623;0.2927;YES;YES;4;ADAM;logistic;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5119;0.4558;0.2751;NO;NO;2;ADAM;logistic;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5118;0.4707;0.5405;NO;YES;4;ADAM;relu;1z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5118;0.4686;0.3705;NO;NO;1;ADAM;relu;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5118;0.4647;0.5487;NO;YES;3;ADAM;logistic;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5117;0.4737;0.426;NO;NO;4;ADAM;relu;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5117;0.1053;0.0488;YES;NO;4;ADAM;relu;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5117;0.4512;0.3366;NO;NO;2;ADAM;identity;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5117;0.4512;0.3366;NO;NO;2;ADAM;identity;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5117;0.4621;0.6047;NO;YES;1;ADAM;logistic;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5117;0.062;0.3049;YES;YES;4;ADAM;logistic;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5117;0.4444;0.5307;NO;YES;2;ADAM;relu;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5117;0.4521;0.3204;NO;NO;2;ADAM;identity;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5117;0.4521;0.3204;NO;NO;2;ADAM;logistic;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5117;0.4618;0.2152;NO;NO;2;ADAM;logistic;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5117;0.4591;0.2362;NO;NO;2;ADAM;logistic;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5117;0.0602;0.5;NO;YES;4;lbfgs;logistic;5z;0z001;NaNzz;NaNzz;NaNzz
